Numero	Nimi	Valmistaja	Pullokoko	Hinta	Litrahinta	Uutuus	Hinnastojärjestyskoodi	Tyyppi	Alatyyppi	Erityisryhmä	Oluttyyppi	Valmistusmaa	Alue	Ala-alue	Vuosikerta	Etikettimerkintöjä	Huomautus	Rypäleet	Luonnehdinta	Pakkaustyyppi	Suljentatyyppi	Alkoholi	Hapot g/l	Sokeri g/l	Kantavierrep	Väri EBC	Katkerot EBU	Energia kcal/100 ml	Valikoima
001061	Salignac V.S 		0,70	32,90	46,86		432	konjakit								Salignac, AC Cognac			Meripihkanruskea, keskitäyteläinen, nuorehko, lämmin, hedelmäinen, mausteinen, tamminen	pullo	luonnonkorkki	40,00		7				230	vakiovalikoima
134416	Soerlie V.S.  muovipullo		0,50	23,60	47,20		432	konjakit								Soerlie Cognac			Meripihkankeltainen, keskitäyteläinen, nuorehko, terävä, makean hedelmäinen, hennon mausteinen	muovipullo	metallinen kierrekapseli	40,00		13				230	vakiovalikoima
134417	Soerlie VS 		0,70	33,70	48,00		432	konjakit								Soerlie Cognac			Meripihkankeltainen, keskitäyteläinen, nuorehko, terävä, makean hedelmäinen, hennon mausteinen	pullo	luonnonkorkki	40,00		13				230	vakiovalikoima
187554	Soerlie VSOP 		0,35	24,70	70,29	uutuus	432	konjakit								Soerlie Cognac, AC Cognac			Kuparinruskea, keskitäyteläinen, melko iäkäs, terävä, hedelmäinen, kevyen tamminen	pullo	muovisuljin	40,00		8				230	vakiovalikoima
127677	Soerlie VSOP Reserve 		0,70	41,90	59,71		432	konjakit		luomu						Soerlie Cognac, AC Cognac			Kuparinruskea, keskitäyteläinen, melko iäkäs, terävä, kuivahedelmäinen, tamminen	pullo	luonnonkorkki	40,00		8				230	vakiovalikoima
122527	Soerlie XO 		0,70	69,90	99,71		432	konjakit								Soerlie Cognac			Meripihkanruskea, täyteläinen, melko iäkäs, lämmin, makean hedelmäinen, hennon kaakaoinen, kevyen tamminen	pullo	muovisuljin	40,00		12				230	vakiovalikoima
150517	Baron de Castelneau 50 Years Old 1963		0,70	170,00	242,86		436	armanjakit							1963	Vasconia, AC Ténarèze			Mahonginruskea, erittäin täyteläinen, erittäin iäkäs, lämmin, kypsän aprikoosinen, taatelinen, toffeinen, hennon setrinen, tyylikäs, pitkä	pullo	luonnonkorkki	44,00		2				250	vakiovalikoima
001066	Baron de Castelneau Napoleon Armagnac X.O. 		0,50	26,90	53,80		436	armanjakit								Vasconia			Meripihkanruskea, täyteläinen, melko iäkäs, terävä, hedelmäinen, kevyen aprikoosinen, hennon arrakkinen	pullo	luonnonkorkki	40,00		4				230	vakiovalikoima
134147	Larressingle Ténarèze VSOP 		0,70	45,50	65,00		436	armanjakit								ETS Papelorey, AC Armagnac Ténarèze			Meripihkanruskea, keskitäyteläinen, melko iäkäs, lämmin, aprikoosinen, suklainen, hennon hunajainen, tamminen, pitkä	pullo	luonnonkorkki	40,00		7				230	vakiovalikoima
000626	Calvados Berneroy XO 		0,35	24,90	70,86		437	calvadosit								C.G.E.V.F., AC Calvados			Kullanruskea, keskitäyteläinen, melko iäkäs, terävä, kypsän omenainen, hennon toffeinen	pullo	luonnonkorkki	40,00		6				230	vakiovalikoima
000453	Calvados Boulard Grand Solage 		0,50	22,30	44,40		437	calvadosit								Boulard, AC Calvados Pays d'Auge			Meripihkanruskea, keskitäyteläinen, nuorehko, terävä, kypsän omenainen, tamminen	pullo	luonnonkorkki	40,00		6				230	vakiovalikoima
139187	Calvados Château du Breuil V.S.O.P 		0,70	37,50	53,43		437	calvadosit								Château du Breuil, AC Calvados Pays d'Auge			Kullanruskea, täyteläinen, melko iäkäs, lämmin, kypsän omenainen, kuivahedelmäinen, tasapainoinen, hienostunut	pullo	luonnonkorkki	40,00		6				230	vakiovalikoima
000622	Calvados Coquerel Fine 		0,35	16,48	46,80		437	calvadosit								Coquerel, AC Calvados			Kullanruskea, kevyt, nuorehko, pehmeä, runsaan kaneliomenainen, hennon mausteinen	pullo	luonnonkorkki	40,00						230	vakiovalikoima
000666	Calvados Père Magloire X.O. 		0,50	41,90	83,80		437	calvadosit								Debrise Dulac, AC Calvados Pays d'Auge			Kullanruskea, täyteläinen, iäkäs, lämmin, kypsän omenainen, tamminen, suklainen, tyylikäs	pullo	luonnonkorkki	40,00		7				230	vakiovalikoima
111256	Calvados Victor Gontier Domfrontais 1999 		0,50	32,70	65,20		437	calvadosit								Victor Gontier, AC Calvados Domfrontais			Kullankeltainen, keskitäyteläinen, melko iäkäs, lämmin, päärynäinen, kypsän omenainen, hennon sitruksinen, mausteinen, kevyen tamminen	pullo	luonnonkorkki	40,00						230	vakiovalikoima
000646	Dupont Calvados Fine 		0,50	23,90	47,60		437	calvadosit								Famille Dupont, AC Calvados			Kullankeltainen, nuorehko, terävä, omenainen, hennon mausteinen	pullo	muovisuljin	40,00		4				230	vakiovalikoima
188387	La Ribaude Hors d'Age Biologique 		0,70	71,20	101,71		437	calvadosit		luomu						La Ribaude, AC Calvados Pays d'Auge			Meripihkankeltainen, melko iäkäs, lämmin, hedelmäinen, tyylikkään omenainen, hennon toffeinen, tasapainoinen	pullo	luonnonkorkki	40,00		5				230	vakiovalikoima
190577	Michel Beucher Vieux Calvados 		0,70	70,80	101,14		437	calvadosit		luomu						Michel Beucher, AC Calvados			Meripihkanruskea, melko iäkäs, terävä, hedelmäinen, kypsän omenainen, hennon tallinen, vivahteikas	pullo	lasitulppa 	43,00		1				240	vakiovalikoima
001133	Bardinet Napoleon V.S.O.P. 		0,20	6,45	31,75		439	brandyt								Bardinet			Meripihkankeltainen, keskitäyteläinen, nuorehko, lämmin, appelsiininkuorinen, mausteinen, tamminen	pullo	metallinen kierrekapseli	36,00		4				200	vakiovalikoima
001182	Beehive V.S.O.P  		0,50	16,02	31,84		439	brandyt								Bardinet			Meripihkanruskea, keskitäyteläinen, nuorehko, lämmin, kevyen aprikoosinen, toffeinen, yrttinen, hennon paahteinen	pullo	luonnonkorkki	40,00		16				230	vakiovalikoima
001177	Cape Brandy Finest VS 		0,70	20,90	29,71		439	brandyt								KWV			Vaaleanruskea, keskitäyteläinen, nuorehko, pehmeä, kypsän päärynäinen, mausteinen, hennon tamminen	pullo	luonnonkorkki	36,00		3				200	vakiovalikoima
001107	Colbert Napoleon V.S.O.P. 		0,70	19,69	27,99		439	brandyt								Distilleries de Matha			Mahonginruskea, keskitäyteläinen, nuorehko, leveä, hennon mausteinen, kevyen pähkinäinen	pullo	metallinen kierrekapseli	36,00		5				210	vakiovalikoima
111074	Colbert Napoleon V.S.O.P.  muovipullo		0,35	10,89	30,83		439	brandyt								Distilleries de Matha			Mahonginruskea, keskitäyteläinen, nuorehko, leveä, hennon mausteinen, kevyen pähkinäinen	muovipullo	metallinen kierrekapseli	36,00		5				210	vakiovalikoima
001125	Colbert Napoleon X.O. 		0,70	24,20	34,43		439	brandyt								Distilleries de Matha			Kuparinruskea, keskitäyteläinen, nuorehko, lämmin, hedelmäinen, toffeinen, tamminen	pullo	luonnonkorkki	36,00	339	9				210	vakiovalikoima
118356	Concorde VSOP 5 Years  muovipullo		0,50	15,95	31,50		439	brandyt								Arcus			Kuparinruskea, keskitäyteläinen, melko iäkäs, lämmin, makean hedelmäinen, hennon suklainen, kevyen paahteinen, pehmeä	muovipullo	metallinen kierrekapseli	36,00		17				210	vakiovalikoima
190137	Concorde XO 		0,70	27,50	39,14		439	brandyt								Arcus AS			Pähkinänruskea, keskitäyteläinen, melko iäkäs, lämmin, makean hedelmäinen, kaakaoinen, pähkinäinen	pullo	luonnonkorkki	37,00		14				220	vakiovalikoima
107894	Corona Brandy 		0,35	10,28	29,09		439	brandyt								Altia			Kullankeltainen, kevyt, nuori, lämmin, hedelmäinen, hennon kinuskinen, kevyen tamminen	pullo	metallinen kierrekapseli	36,00		9				210	vakiovalikoima
107896	Corona Brandy  muovipullo		0,50	14,99	29,58		439	brandyt								Altia			Kullankeltainen, kevyt, nuori, lämmin, hedelmäinen, hennon kinuskinen, kevyen tamminen	muovipullo	metallinen kierrekapseli	36,00		9				210	vakiovalikoima
107897	Corona Finest Napoléon 		0,70	18,98	26,97		439	brandyt								Altia			Kullankeltainen, kevyt, nuori, lämmin, hedelmäinen, hennon kinuskinen, kevyen tamminen	pullo	metallinen kierrekapseli	36,00		9				210	vakiovalikoima
111473	Courriere Napoleon Finest V.S.O.P  muovipullo		0,20	6,83	33,65		439	brandyt								Courriere			Meripihkanruskea, keskitäyteläinen, nuorehko, terävä, hennon hedelmäinen, kevyen kaakaoinen, tamminen	muovipullo	metallinen kierrekapseli	36,00		5				210	vakiovalikoima
111474	Courriere Napoleon Finest V.S.O.P  muovipullo		0,35	10,47	29,63		439	brandyt								Courriere			Meripihkanruskea, keskitäyteläinen, nuorehko, terävä, hennon hedelmäinen, kevyen kaakaoinen, tamminen	muovipullo	metallinen kierrekapseli	36,00		5				210	vakiovalikoima
001147	Courriere Napoleon Finest V.S.O.P. 		0,70	19,33	27,47		439	brandyt								Courriere			Meripihkanruskea, keskitäyteläinen, nuorehko, terävä, hennon hedelmäinen, kevyen kaakaoinen, tamminen	pullo	metallinen kierrekapseli	36,00		5				210	vakiovalikoima
110887	Courriere X.O. 		0,70	24,30	34,57		439	brandyt								Courriere			Meripihkanruskea, keskitäyteläinen, nuorehko, terävä, hedelmäinen, juureksinen, tamminen	pullo	metallinen kierrekapseli	40,00		11				230	vakiovalikoima
111434	Gold Napoleon V.S.O.P Brandy  muovipullo		0,35	10,39	29,40		439	brandyt								Bardinet			Kullanruskea, kevyt, nuorehko, lämmin, kypsän sitruksinen, hennon yrttinen, tamminen	muovipullo	metallinen kierrekapseli	36,00		4				200	vakiovalikoima
001143	Gold Napoleon VSOP 		0,70	18,98	26,97		439	brandyt								Bardinet			Kullanruskea, kevyt, nuorehko, lämmin, kypsän sitruksinen, hennon yrttinen, tamminen	pullo	metallinen kierrekapseli	36,00		4				200	vakiovalikoima
111357	Golden Hawk Napoléon V.S.O.P. 		0,70	19,58	27,83		439	brandyt								Chastenet			Kuparinruskea, keskitäyteläinen, nuorehko, lämmin, hedelmäinen, juureksinen	pullo	metallinen kierrekapseli	36,00		4				200	vakiovalikoima
111234	Hubert Napoleon Brandy V.S.O.P.  muovipullo		0,35	10,98	31,09		439	brandyt								Distilleries de Matha			Kuparinruskea, keskitäyteläinen, nuorehko, lämmin, hedelmäinen, kevyen kaakaoinen, puinen	muovipullo	metallinen kierrekapseli	36,00		5				210	vakiovalikoima
001123	Hubert Napoleon V.S.O.P. 		0,70	19,49	27,70		439	brandyt								Distilleries de Matha			Kuparinruskea, keskitäyteläinen, nuorehko, lämmin, hedelmäinen, kevyen kaakaoinen, puinen	pullo	metallinen kierrekapseli	36,00		5				210	vakiovalikoima
131207	Ibis X.O 		0,70	22,90	32,57		439	brandyt								Joseph Gautier & Fils			Kullanruskea, kevyt, nuorehko, lämmin, hedelmäinen, hennon hunajainen, kevyen kukkainen	pullo	luonnonkorkki	36,00		9				210	vakiovalikoima
001176	Metaxa ***** 		0,70	26,90	38,29		439	brandyt								Metaxa			Meripihkanruskea, keskitäyteläinen, nuorehko, pehmeä, kypsän aprikoosinen, kukkainen, yrttinen	pullo	metallinen kierrekapseli	38,00		25				230	vakiovalikoima
156613	Paul Masson Grande Amber 		0,20	8,89	43,95		439	brandyt								Paul Masson			Meripihkankeltainen, keskitäyteläinen, nuorehko, lämmin, hedelmäinen, banaaninen, kevyen toffeinen	pullo	metallinen kierrekapseli	40,00		8				230	vakiovalikoima
001171	Ronsard Napoléon V.S.O.P. 		0,70	22,20	31,57		439	brandyt								Ronsard			Meripihkankeltainen, kevyt, nuorehko, lämmin, hedelmäinen, mausteinen, kevyen tamminen	pullo	luonnonkorkki	36,00		9				210	vakiovalikoima
181007	Señor Lustau Solera Gran Reserva 		0,70	61,20	87,43		439	brandyt								Emilio Lustau			Mahonginruskea, täyteläinen, iäkäs, lämmin, pähkinäinen, rusinainen, tyylikäs	pullo	luonnonkorkki	40,00		25				230	vakiovalikoima
001122	St-Rémy Authentic V.S.O.P Brandy 		0,35	11,90	33,71		439	brandyt								CLS Rémy Cointreau			Kullanruskea, keskitäyteläinen, nuorehko, lämmin, hedelmäinen, hennon aprikoosinen, mausteinen	pullo	metallinen kierrekapseli	36,00	106	11				210	vakiovalikoima
001121	St-Rémy Authentic V.S.O.P. 		0,70	20,90	29,71		439	brandyt								Cointreau			Kullanruskea, keskitäyteläinen, nuorehko, lämmin, hedelmäinen, hennon aprikoosinen, mausteinen	pullo	metallinen kierrekapseli	36,00	106	11				210	vakiovalikoima
001162	Torres 10 Gran Reserva Imperial Brandy 		0,70	23,80	33,86		439	brandyt								Miguel Torres			Tummanruskea, keskitäyteläinen, melko iäkäs, lämmin, hedelmäinen, suklainen, mausteinen, hennon kahvinen	pullo	muovisuljin	38,00		12				220	vakiovalikoima
168016	Tronnes VSOP Reserve  muovipullo		0,50	15,98	31,56		439	brandyt		luomu						Tronnes			Kuparinruskea, keskitäyteläinen, nuorehko, lämmin, hedelmäinen, kevyen mausteinen, hennon kaakaoinen	muovipullo	metallinen kierrekapseli	36,00		11				210	vakiovalikoima
112507	Aberlour 10 Year Old Highland Single Malt 		0,70	43,90	62,57		440	viskit								Aberlour, Speyside			Meripihkankeltainen, täyteläinen, lämmin, hedelmäinen, kevyen toffeinen, pähkinäinen, tasapainoinen	pullo	luonnonkorkki	40,00						230	vakiovalikoima
119777	Aberlour 18 Year Old Highland Single Malt 		0,70	91,00	129,86		440	viskit								Aberlour, Speyside			Kuparinruskea, täyteläinen, terävä, makean hedelmäinen, hennon kaakaoinen, tamminen, runsas, pitkä	pullo	luonnonkorkki	43,00						240	vakiovalikoima
111177	Aberlour A'Bunadh Batch 42 Highland Single Malt 		0,70	90,00	128,57	uutuus	440	viskit								Aberlour, Speyside			Meripihkanruskea, täyteläinen, tulinen, kuivahedelmäinen, kaakaoinen, pähkinäinen, mineraalinen, tamminen, tyylikäs, pitkä	pullo	luonnonkorkki	60,30						340	erikoisvalikoima
110464	Ardbeg 10 Year Old Islay Single Malt 		0,35	34,40	98,00		440	viskit								Ardbeg Distillery, Islay			Vaaleankeltainen, täyteläinen, voimakkaan savuinen, terävä, kypsän hedelmäinen, tervainen, turpeinen, rodukas	pullo	luonnonkorkki	46,00						250	vakiovalikoima
110467	Ardbeg 10 Year Old Single Islay Malt 		0,70	63,10	90,00		440	viskit								Ardbeg Distillery, Islay	Pullossa sakkaa		Vaaleankeltainen, täyteläinen, voimakkaan savuinen, terävä, kypsän hedelmäinen, tervainen, turpeinen, rodukas	pullo	luonnonkorkki	46,00						250	vakiovalikoima
001267	Ballantine's 12 Years Old Special Reserve 		0,70	43,90	62,57		440	viskit								George Ballantine			Kullankeltainen, täyteläinen, miedon savuinen, lämmin, tyylikkään hedelmäinen, mineraalinen, tasapainoinen	pullo	muovisuljin	40,00						230	vakiovalikoima
001247	Ballantine's Finest 		0,70	28,90	41,14		440	viskit								George Ballantine			Kullankeltainen, keskitäyteläinen, miedon savuinen, lämmin, hedelmäinen, mausteinen	pullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
112478	Ballantine's Finest 		1,00	42,90	42,80		440	viskit								George Ballantine			Kullankeltainen, keskitäyteläinen, miedon savuinen, lämmin, hedelmäinen, mausteinen	pullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
112476	Ballantine's Finest  muovipullo		0,50	20,40	40,80		440	viskit								George Ballantine			Kullankeltainen, keskitäyteläinen, miedon savuinen, lämmin, hedelmäinen, mausteinen	muovipullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
001347	Bell's Original 		0,70	23,90	34,00		440	viskit								Arthur Bell			Kullanruskea, keskitäyteläinen, savuinen, lämmin, hedelmäinen, mausteinen	pullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
152918	Bell's Original 		1,00	33,50	33,40		440	viskit								Arthur Bell			Kullanruskea, keskitäyteläinen, savuinen, lämmin, hedelmäinen, mausteinen	pullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
124437	Benromach Origins Batch 4 Port Pipes 		0,70	79,90	114,14		440	viskit								Benromach, Speyside			Meripihkankeltainen, täyteläinen, miedon savuinen, terävä, maltainen, aprikoosinen, kaakaoinen, mineraalinen, mausteinen, roteva	pullo	luonnonkorkki	50,00						280	erikoisvalikoima
128477	Black Bull 12 Years Old 		0,70	56,90	81,14		440	viskit								Duncan Taylor			Kullanruskea, täyteläinen, miedon savuinen, tulinen, hedelmäinen, kevyen aprikoosinen, hennon turpeinen, mausteisen tamminen, pitkä	pullo	luonnonkorkki	50,00						280	vakiovalikoima
001196	Black Velvet 		0,70	21,90	31,14		440	viskit								Black Velvet Distilling			Kullankeltainen, kevyt, lämmin, hennon hedelmäinen, mausteinen	pullo	muovisuljin	40,00						230	vakiovalikoima
178076	Black Velvet  muovipullo		0,50	15,99	31,58		440	viskit								Black Velvet Distilling			Kullankeltainen, kevyt, lämmin, hennon hedelmäinen, mausteinen	muovipullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
114347	Black Velvet Reserve 8 Years Old 		0,70	25,90	36,86		440	viskit								Black Velvet Distilling 			Vaaleankeltainen, keskitäyteläinen, lämmin, hedelmäinen, mausteinen, hennon arrakkinen	pullo	muovisuljin	40,00						230	vakiovalikoima
001434	Bowmore 12 Year Old Islay Single Malt 		0,70	48,50	69,14		440	viskit								Morrison Bowmore, Islay			Kullanruskea, täyteläinen, savuinen, terävä, herukanlehtinen, tervainen, turpeinen, rodukas	pullo	luonnonkorkki	40,00						230	vakiovalikoima
129847	Bowmore Darkest 15 Years Old Islay Single Malt 		0,70	71,90	102,57		440	viskit								Morrison Bowmore, Islay			Mahonginruskea, täyteläinen, savuinen, terävä, turpeinen, kypsän hedelmäinen, hennon pähkinäinen, toffeinen, tyylikäs	pullo	luonnonkorkki	43,00						240	vakiovalikoima
157667	Buffalo Trace Kentucky Straight Bourbon 		0,70	35,90	51,14		440	viskit								Buffalo Trace Distillery, Kentucky Straight Bourbon Whiskey			Kullanruskea, keskitäyteläinen, lämmin, hedelmäinen, kevyen aprikoosinen, tamminen, hennon vaniljainen	pullo	luonnonkorkki	40,00						230	vakiovalikoima
162427	Bunnahabhain 12 Year Old Islay Single Malt 		0,70	56,70	81,00		440	viskit								Bunnahabhain Distillery, Islay			Meripihkankeltainen, täyteläinen, miedon savuinen, pippurinen, makean hedelmäinen, viljainen, yrttinen, roteva	pullo	luonnonkorkki	46,30						250	vakiovalikoima
001587	Bushmills 		0,70	29,90	42,57		440	viskit								Old Bushmills			Keltainen, keskitäyteläinen, lämmin, hedelmäinen, hennon viljainen	pullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
001573	Bushmills Black Bush 		0,70	38,20	54,43		440	viskit								Old Bushmills			Kullankeltainen, keskitäyteläinen, lämmin, hedelmäinen, makean yrttinen, pehmeän viljainen	pullo	luonnonkorkki	40,00						230	vakiovalikoima
